Rk,Player,Date,Age,Team,Unnamed: 5,Opp,Result,"App,Dec",IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR,Pos
181,Anthony Molina,2025-06-17,23-156,COL,@,WSN,"W, 10-6",8-9,1.2,6,5,5,0,2,0,0,0,0,0,0,11,6,P
182,Mason Montgomery,2025-06-17,25-000,TBR,,BAL,"L, 1-5",7-7,1.0,4,1,1,0,0,0,0,2,0,0,0,7,4,P
183,Adrián Morejón,2025-06-17,26-110,SDP,@,LAD,"L, 6-8",8-GF(8),0.2,0,0,0,0,0,0,0,1,0,0,0,2,0,P
184,Juan Morillo,2025-06-17,26-090,ARI,@,TOR,"L, 4-5","8-8, H",1.0,1,0,0,0,0,0,0,3,0,0,0,4,1,P
185,Andrés Muñoz,2025-06-17,26-152,SEA,,BOS,"W, 8-0",9-GF,1.0,1,0,0,0,0,0,0,2,0,0,0,4,1,P
186,Sean Newcomb,2025-06-17,32-005,ATH,,HOU,"L, 3-13",8-8,1.0,2,2,1,1,0,1,0,1,1,0,0,6,4,P
187,Riley O'Brien,2025-06-17,30-131,STL,@,CHW,"W, 12-2",7-8,2.0,1,0,0,0,0,0,0,1,0,0,0,6,1,P
188,Kaleb Ort,2025-06-17,33-132,HOU,@,ATH,"W, 13-3",7-7,1.0,0,0,0,0,0,0,0,0,0,0,0,2,0,P
189,Emilio Pagán,2025-06-17,34-041,CIN,,MIN,"W, 6-5","9-GF, S",1.0,0,0,0,0,0,2,0,2,0,0,0,5,2,P
190,Daniel Palencia,2025-06-17,25-132,CHC,,MIL,"W, 5-3","9-GF, S",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
191,Chad Patrick,2025-06-17,26-307,MIL,@,CHC,"L, 3-5","GS-5, L",5.0,6,4,4,0,1,2,0,5,1,0,0,23,9,P
192,David Peterson,2025-06-17,29-287,NYM,@,ATL,"L, 4-5 (10)",GS-8,7.0,5,3,3,0,0,3,0,3,0,0,0,28,9,P
193,Brandon Pfaadt,2025-06-17,26-245,ARI,@,TOR,"L, 4-5",GS-6,5.0,4,2,2,0,1,1,0,3,3,0,0,23,8,P
194,Tyler Phillips,2025-06-17,27-233,MIA,,PHI,"W, 8-3","7-7, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
195,Cal Quantrill,2025-06-17,30-127,MIA,,PHI,"W, 8-3",GS-5,4.0,4,3,3,0,1,0,0,2,1,0,0,17,5,P
196,Robbie Ray,2025-06-17,33-259,SFG,,CLE,"L, 2-3","GS-6, L",6.0,5,3,3,0,1,2,0,5,0,0,0,26,8,P
197,Sean Reynolds,2025-06-17,27-059,SDP,@,LAD,"L, 6-8",8-8,0.1,1,0,0,0,0,1,0,0,0,0,0,3,2,P
198,Randy Rodríguez,2025-06-17,25-285,SFG,,CLE,"L, 2-3",9-GF,1.0,1,0,0,0,0,0,0,0,0,0,0,3,1,P
199,Tyler Rogers,2025-06-17,34-182,SFG,,CLE,"L, 2-3",8-8,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
200,Joe Ross,2025-06-17,32-027,PHI,@,MIA,"L, 3-8",7-7,1.0,1,1,1,0,1,1,0,0,0,0,0,5,2,P
201,Jackson Rutledge,2025-06-17,26-077,WSN,,COL,"L, 6-10",7-7,1.0,2,2,2,0,2,0,0,1,0,0,0,5,2,P
202,Eduardo Salazar,2025-06-17,27-043,WSN,,COL,"L, 6-10",8-8,1.0,1,1,1,0,1,1,0,0,0,0,0,4,2,P
203,Cole Sands,2025-06-17,27-335,MIN,@,CIN,"L, 5-6",8-GF(8),1.0,0,0,0,0,0,1,0,2,0,0,0,4,1,P
204,Tony Santillan,2025-06-17,28-063,CIN,,MIN,"W, 6-5","8-8, H",1.0,0,0,0,0,0,0,0,2,1,0,0,3,1,P
205,Matt Sauer,2025-06-17,26-147,LAD,,SDP,"W, 8-6","5-7, W",2.1,3,3,3,0,1,2,0,3,1,0,0,12,6,P
206,Spencer Schwellenbach,2025-06-17,25-017,ATL,,NYM,"W, 5-4 (10)",GS-7,7.0,6,4,4,0,2,2,0,8,0,0,0,26,8,P
207,Tanner Scott,2025-06-17,30-330,LAD,,SDP,"W, 8-6","9-GF, S",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
208,JP Sears,2025-06-17,29-118,ATH,,HOU,"L, 3-13","GS-4, L",3.1,5,5,5,0,3,3,0,0,1,0,0,18,9,P
209,Antonio Senzatela,2025-06-17,30-147,COL,@,WSN,"W, 10-6","GS-5, W",5.0,3,1,0,1,0,3,0,0,0,0,2,21,7,P
210,Chase Shugart,2025-06-17,28-236,PIT,@,DET,"L, 3-7",8-GF(8),1.0,0,0,0,0,0,1,0,1,0,0,0,3,1,P
211,Cade Smith,2025-06-17,26-039,CLE,@,SFG,"W, 3-2","6-7, H",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
212,Shane Smith,2025-06-17,25-074,CHW,,STL,"L, 2-12","GS-5, L",4.1,6,6,5,1,0,3,0,2,1,0,0,24,10,P
213,Michael Soroka,2025-06-17,27-317,WSN,,COL,"L, 6-10","GS-6, L",6.0,5,3,3,0,2,2,0,9,3,0,0,27,10,P
214,Gregory Soto,2025-06-17,30-126,BAL,@,TBR,"W, 5-1","7-7, H",0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,P
215,Bennett Sousa,2025-06-17,30-072,HOU,@,ATH,"W, 13-3",8-GF,2.0,1,0,0,0,0,0,0,1,0,0,0,7,1,P
216,Brock Stewart,2025-06-17,33-257,MIN,@,CIN,"L, 5-6","6-6, BL",0.2,3,2,2,0,0,2,0,1,0,0,0,7,5,P
217,Hunter Strickland,2025-06-17,36-266,LAA,@,NYY,"W, 4-0",9-GF,1.0,0,0,0,0,0,1,0,1,0,0,0,4,1,P
218,Cole Sulser,2025-06-17,35-097,TBR,,BAL,"L, 1-5",8-9,1.1,2,1,1,0,0,1,1,3,0,0,0,7,3,P
219,Freddy Tarnok,2025-06-17,26-205,MIA,,PHI,"W, 8-3","6-6, W",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
220,Caleb Thielbar,2025-06-17,38-137,CHC,,MIL,"W, 5-3","8-8, H",1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
221,Ryan Thompson,2025-06-17,32-356,ARI,@,TOR,"L, 4-5","7-7, H",0.1,1,0,0,0,0,0,0,0,0,0,0,2,1,P
222,Justin Topa,2025-06-17,34-102,MIN,@,CIN,"L, 5-6",6-7,1.1,0,0,0,0,0,1,0,1,0,0,0,5,1,P
223,Lou Trivino,2025-06-17,33-259,LAD,,SDP,"W, 8-6",3-4,2.0,2,2,2,0,0,2,0,1,1,0,0,9,5,P
224,Randy Vásquez,2025-06-17,26-226,SDP,@,LAD,"L, 6-8",GS-5,5.0,4,3,3,0,2,0,0,2,1,0,0,20,5,P
225,Victor Vodnik,2025-06-17,25-251,COL,@,WSN,"W, 10-6",9-GF,0.1,1,0,0,0,0,0,0,0,0,0,0,2,1,P
226,Will Warren,2025-06-17,26-001,NYY,,LAA,"L, 0-4","GS-6, L",6.0,6,3,3,0,0,0,0,11,0,0,0,24,6,P
227,Joey Wentz,2025-06-17,27-254,MIN,@,CIN,"L, 5-6",5-5,1.0,0,0,0,0,0,1,0,0,0,0,0,4,1,P
228,Bryan Woo,2025-06-17,25-138,SEA,,BOS,"W, 8-0","GS-7, W",7.0,1,0,0,0,0,2,0,6,1,0,0,24,4,P
229,Rob Zastryzny,2025-06-17,33-083,MIL,@,CHC,"L, 3-5",7-8,1.0,1,1,1,0,1,0,0,1,0,0,0,4,1,P
230,Ryan Zeferjahn,2025-06-17,27-109,LAA,@,NYY,"W, 4-0",7-7,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
231,Mick Abel,2025-06-16,23-302,PHI,@,MIA,"W, 5-2","GS-5, W",5.0,3,1,1,0,0,1,0,3,1,0,0,20,5,P
232,Bryan Abreu,2025-06-16,28-055,HOU,@,ATH,"L, 1-3","9-GF, L",0.0,1,2,2,0,1,1,0,0,0,0,0,2,2,P
233,Sandy Alcantara,2025-06-16,29-282,MIA,,PHI,"L, 2-5","GS-5, L",5.0,5,2,2,0,2,1,0,5,0,0,0,21,6,P
234,Anthony Banda,2025-06-16,31-310,LAD,,SDP,"W, 6-3",2-2,0.2,0,0,0,0,0,1,0,2,0,0,0,3,1,P
235,Eduard Bazardo,2025-06-16,29-288,SEA,,BOS,"L, 0-2",6-6,1.0,0,0,0,0,0,1,0,0,0,0,0,3,1,P
236,Valente Bellozo,2025-06-16,25-163,MIA,,PHI,"L, 2-5",6-8,3.0,3,1,1,0,0,0,0,1,0,0,0,12,3,P
237,Brock Burke,2025-06-16,28-316,LAA,@,NYY,"W, 1-0 (11)","11-11, H",0.2,1,0,0,0,0,1,1,0,0,0,0,4,2,P
238,Ben Casparius,2025-06-16,26-125,LAD,,SDP,"W, 6-3","2-6, W",3.2,3,2,2,0,1,1,0,2,0,0,0,15,4,P
239,Dylan Cease,2025-06-16,29-170,SDP,@,LAD,"L, 3-6","GS-5, L",5.0,8,6,6,0,0,1,0,9,1,0,0,25,10,P
240,Aroldis Chapman,2025-06-16,37-108,BOS,@,SEA,"W, 2-0","9-GF, S",1.0,0,0,0,0,0,0,0,3,0,0,0,3,0,P
241,Fernando Cruz,2025-06-16,35-080,NYY,,LAA,"L, 0-1 (11)",8-8,0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,P
242,Reid Detmers,2025-06-16,25-343,LAA,@,NYY,"W, 1-0 (11)",8-8,1.0,0,0,0,0,0,1,1,1,0,0,0,4,1,P
243,Shawn Dubin,2025-06-16,29-283,HOU,@,ATH,"L, 1-3",7-7,1.0,1,0,0,0,0,0,0,0,0,0,0,3,1,P
244,Zach Eflin,2025-06-16,31-069,BAL,@,TBR,"L, 1-7","GS-5, L",5.0,12,7,7,0,2,2,0,2,0,0,0,27,14,P
245,Kyle Finnegan,2025-06-16,33-285,WSN,,COL,"L, 4-6","9-GF, BL",1.0,3,3,3,0,2,0,0,0,0,0,0,6,3,P
246,Cade Gibson,2025-06-16,27-118,MIA,,PHI,"L, 2-5",9-GF,1.0,2,2,2,0,0,1,0,0,1,0,0,7,4,P
247,Logan Gilbert,2025-06-16,28-042,SEA,,BOS,"L, 0-2","GS-5, L",5.0,3,2,2,0,1,1,0,10,0,0,0,19,4,P
248,J.T. Ginn,2025-06-16,26-027,ATH,,HOU,"W, 3-1",6-8,3.0,1,0,0,0,0,0,0,5,0,0,0,9,1,P
249,Lucas Giolito,2025-06-16,30-337,BOS,@,SEA,"W, 2-0","GS-6, W",6.0,3,0,0,0,0,1,0,10,0,0,0,21,4,P
250,Ryan Gusto,2025-06-16,26-097,HOU,@,ATH,"L, 1-3",GS-5,5.0,3,1,1,0,1,1,0,8,0,0,0,20,5,P
251,Seth Halvorsen,2025-06-16,25-118,COL,@,WSN,"W, 6-4","9-GF, S",1.0,0,0,0,0,0,1,0,0,0,0,0,3,1,P
252,Jimmy Herget,2025-06-16,31-280,COL,@,WSN,"W, 6-4",7-7,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
253,Jake Irvin,2025-06-16,28-118,WSN,,COL,"L, 4-6",GS-6,6.0,5,3,3,0,1,1,0,5,0,0,0,23,6,P
254,Kenley Jansen,2025-06-16,37-259,LAA,@,NYY,"W, 1-0 (11)",9-9,1.0,1,0,0,0,0,0,0,2,0,0,0,4,1,P
255,Orion Kerkering,2025-06-16,24-073,PHI,@,MIA,"W, 5-2","9-GF, S",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
256,Bryan King,2025-06-16,28-223,HOU,@,ATH,"L, 1-3",8-8,1.0,1,0,0,0,0,0,0,1,1,0,0,4,2,P
257,Michael Kopech,2025-06-16,29-047,LAD,,SDP,"W, 6-3","7-7, H",1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
258,Jonathan Loáisiga,2025-06-16,30-226,NYY,,LAA,"L, 0-1 (11)","10-GF(11), L",2.0,1,1,0,1,0,2,1,2,0,0,0,9,3,P
259,Brad Lord,2025-06-16,25-122,WSN,,COL,"L, 4-6","7-8, H",2.0,0,0,0,0,0,0,0,2,0,0,0,6,0,P
260,Juan Mejia,2025-06-16,24-347,COL,@,WSN,"W, 6-4",5-6,1.1,0,0,0,0,0,0,0,2,0,0,0,4,0,P
261,Mason Miller,2025-06-16,26-296,ATH,,HOU,"W, 3-1","9-GF, W",1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
262,David Morgan,2025-06-16,25-233,SDP,@,LAD,"L, 3-6",7-GF(8),2.0,1,0,0,0,0,1,0,2,0,0,0,8,2,P
263,Steven Okert,2025-06-16,33-342,HOU,@,ATH,"L, 1-3",6-6,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
264,Shohei Ohtani,2025-06-16,30-346,LAD,,SDP,"W, 6-3",GS-1,1.0,2,1,1,0,0,0,0,0,0,0,1,5,2,P DH
265,Carson Palmquist,2025-06-16,24-242,COL,@,WSN,"W, 6-4",GS-5,4.2,4,4,4,0,2,3,0,2,0,0,0,21,7,P
266,Ryan Pepiot,2025-06-16,27-299,TBR,,BAL,"W, 7-1","GS-8, W",8.0,4,1,1,0,1,2,0,11,0,0,0,27,6,P
267,Wandy Peralta,2025-06-16,33-324,SDP,@,LAD,"L, 3-6",6-7,1.0,1,0,0,0,0,0,0,1,0,0,0,5,2,P
268,Zach Pop,2025-06-16,28-269,SEA,,BOS,"L, 0-2",7-8,1.1,1,0,0,0,0,0,0,0,0,0,0,5,1,P
269,Jordan Romano,2025-06-16,32-056,PHI,@,MIA,"W, 5-2","7-7, H",1.0,0,0,0,0,0,0,0,2,1,0,0,4,1,P
270,Clarke Schmidt,2025-06-16,29-116,NYY,,LAA,"L, 0-1 (11)",GS-8,7.2,4,0,0,0,0,0,0,3,0,0,0,27,4,P
271,Tanner Scott,2025-06-16,30-329,LAD,,SDP,"W, 6-3","8-8, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
272,Colin Selby,2025-06-16,27-235,BAL,@,TBR,"L, 1-7",7-GF(8),2.0,2,0,0,0,0,0,0,5,0,0,0,8,2,P
273,José Soriano,2025-06-16,26-239,LAA,@,NYY,"W, 1-0 (11)",GS-7,7.0,6,0,0,0,0,1,0,6,0,0,0,27,7,P
274,Gregory Soto,2025-06-16,30-125,BAL,@,TBR,"L, 1-7",6-6,1.0,0,0,0,0,0,0,0,3,1,0,0,4,1,P
275,Mitch Spence,2025-06-16,27-041,ATH,,HOU,"W, 3-1",GS-5,5.0,7,1,1,0,1,1,0,2,0,0,0,21,8,P
276,Matt Strahm,2025-06-16,33-216,PHI,@,MIA,"W, 5-2","8-8, H",1.0,2,1,1,0,0,0,0,0,0,0,0,5,2,P
277,Hunter Strickland,2025-06-16,36-265,LAA,@,NYY,"W, 1-0 (11)","11-GF(11), S",0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
278,Trent Thornton,2025-06-16,31-259,SEA,,BOS,"L, 0-2",8-GF,1.2,0,0,0,0,0,1,0,2,0,0,0,6,1,P
279,Alex Vesia,2025-06-16,29-066,LAD,,SDP,"W, 6-3","6-6, H",0.2,0,0,0,0,0,0,0,1,0,0,0,2,0,P
280,Victor Vodnik,2025-06-16,25-250,COL,@,WSN,"W, 6-4","8-8, W",1.0,0,0,0,0,0,1,0,0,0,0,0,3,1,P
281,Taijuan Walker,2025-06-16,32-307,PHI,@,MIA,"W, 5-2","6-6, H",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
282,Greg Weissert,2025-06-16,30-132,BOS,@,SEA,"W, 2-0","8-8, H",1.0,0,0,0,0,0,2,0,1,0,0,0,5,2,P
283,Forrest Whitley,2025-06-16,27-274,TBR,,BAL,"W, 7-1",9-GF,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
284,Devin Williams,2025-06-16,30-268,NYY,,LAA,"L, 0-1 (11)",9-9,1.0,2,0,0,0,0,0,0,1,0,0,0,5,2,P
285,Justin Wilson,2025-06-16,37-302,BOS,@,SEA,"W, 2-0","7-7, H",1.0,1,0,0,0,0,1,0,1,0,0,0,5,2,P
286,Kirby Yates,2025-06-16,38-083,LAD,,SDP,"W, 6-3","9-GF, S",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
287,Ryan Zeferjahn,2025-06-16,27-108,LAA,@,NYY,"W, 1-0 (11)","10-10, W",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
288,Ty Adcock,2025-06-15,28-128,NYM,,TBR,"L, 0-9",7-8,1.2,0,0,0,0,0,1,0,4,0,0,0,6,1,P
289,Dan Altavilla,2025-06-15,32-280,CHW,@,TEX,"L, 1-2",6-7,1.1,0,0,0,0,0,1,0,0,0,0,0,5,1,P
290,Graham Ashcraft,2025-06-15,27-124,CIN,@,DET,"W, 8-4","7-7, W",1.0,3,2,2,0,0,0,0,1,0,0,0,6,3,P
291,Lake Bachar,2025-06-15,30-012,MIA,@,WSN,"W, 3-1","5-6, W",2.0,1,0,0,0,0,0,0,2,1,0,0,7,2,P
292,Tanner Banks,2025-06-15,33-234,PHI,,TOR,"W, 11-4",7-7,1.0,4,2,2,0,0,0,0,0,0,0,0,7,4,P
293,Scott Barlow,2025-06-15,32-179,CIN,@,DET,"W, 8-4",6-6,1.0,1,0,0,0,0,0,0,0,0,0,0,4,1,P
294,Shane Baz,2025-06-15,25-363,TBR,@,NYM,"W, 9-0","GS-7, W",6.2,3,0,0,0,0,4,0,6,1,0,0,27,8,P
295,Eduard Bazardo,2025-06-15,29-287,SEA,,CLE,"W, 6-0",9-GF,1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
296,David Bednar,2025-06-15,30-248,PIT,@,CHC,"L, 2-3 (10)","10-GF(10), L",0.1,1,1,0,1,0,1,1,1,0,0,0,3,2,P
297,Brayan Bello,2025-06-15,26-029,BOS,,NYY,"W, 2-0","GS-7, W",7.0,3,0,0,0,0,3,0,8,0,0,0,26,7,P
298,Brennan Bernardino,2025-06-15,33-151,BOS,,NYY,"W, 2-0","8-8, H",0.1,2,0,0,0,0,0,0,1,0,0,0,3,2,P
299,José Berríos,2025-06-15,31-019,TOR,@,PHI,"L, 4-11","GS-5, L",4.2,9,6,6,0,1,1,1,5,0,0,0,22,10,P
300,Jake Bird,2025-06-15,29-193,COL,@,ATL,"W, 10-1","6-6, BW",1.0,4,1,1,0,0,0,0,1,0,0,0,6,4,P
301,Scott Blewett,2025-06-15,29-066,BAL,,LAA,"W, 11-2",GS-3,2.2,2,2,2,0,1,0,0,1,0,0,0,10,2,P
302,Cam Booser,2025-06-15,33-042,CHW,@,TEX,"L, 1-2",7-7,0.2,1,0,0,0,0,0,0,0,0,0,0,3,1,P
303,Connor Brogdon,2025-06-15,30-137,LAA,@,BAL,"L, 2-11",6-7,1.1,3,4,4,0,1,1,1,1,0,0,0,8,4,P
304,Aaron Bummer,2025-06-15,31-267,ATL,,COL,"L, 1-10",8-8,0.2,1,0,0,0,0,0,0,0,1,0,0,3,2,P
305,Génesis Cabrera,2025-06-15,28-248,CHC,,PIT,"W, 3-2 (10)",8-8,1.0,0,0,0,0,0,1,0,0,0,0,0,3,1,P
306,Noah Cameron,2025-06-15,25-333,KCR,,ATH,"L, 2-3",GS-5,5.0,4,0,0,0,0,1,0,7,0,0,0,19,5,P
307,Griffin Canning,2025-06-15,29-035,NYM,,TBR,"L, 0-9","GS-5, L",4.1,4,6,6,0,0,5,0,2,0,0,1,21,9,P
308,Yennier Cano,2025-06-15,31-098,BAL,,LAA,"W, 11-2",9-GF,1.0,0,0,0,0,0,1,0,1,0,0,0,3,1,P
309,Aaron Civale,2025-06-15,30-003,CHW,@,TEX,"L, 1-2","GS-5, L",5.0,6,2,2,0,0,4,0,4,0,0,0,24,10,P
310,Enyel De Los Santos,2025-06-15,29-172,ATL,,COL,"L, 1-10",7-7,0.0,3,4,4,0,0,1,0,0,0,0,0,4,4,P
311,Anthony DeSclafani,2025-06-15,35-058,ARI,,SDP,"L, 2-8",7-GF,2.1,3,2,2,0,1,0,0,2,0,0,0,10,3,P
312,Seranthony Domínguez,2025-06-15,30-202,BAL,,LAA,"W, 11-2","7-7, H",0.2,0,0,0,0,0,0,0,2,0,0,0,2,0,P
313,Shawn Dubin,2025-06-15,29-282,HOU,,MIN,"W, 2-1 (10)",7-8,0.2,2,0,0,0,0,0,0,0,0,0,0,4,2,P
314,Jhoan Durán,2025-06-15,27-158,MIN,@,HOU,"L, 1-2 (10)","9-9,BS",1.0,1,1,1,0,0,1,0,1,0,0,0,5,2,P
315,Brandon Eisert,2025-06-15,27-147,CHW,@,TEX,"L, 1-2",8-GF(8),0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,P
316,Nic Enright,2025-06-15,28-158,CLE,@,SEA,"L, 0-6",7-7,1.0,0,0,0,0,0,0,0,0,1,0,0,4,1,P
317,Lucas Erceg,2025-06-15,30-045,KCR,,ATH,"L, 2-3",7-8,1.1,1,0,0,0,0,0,0,0,0,0,0,4,1,P
318,Carlos Estévez,2025-06-15,32-169,KCR,,ATH,"L, 2-3","9-GF, L",1.0,1,1,1,0,1,1,0,1,0,0,0,5,2,P
319,Tyler Ferguson,2025-06-15,31-253,ATH,@,KCR,"W, 3-2","7-8, W",1.1,0,0,0,0,0,0,0,2,0,0,0,4,0,P
320,Chris Flexen,2025-06-15,30-349,CHC,,PIT,"W, 3-2 (10)","10-GF(10), W",1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
321,Mason Fluharty,2025-06-15,23-306,TOR,@,PHI,"L, 4-11",5-5,0.1,2,0,0,0,0,0,0,0,0,0,0,3,2,P
322,Max Fried,2025-06-15,31-148,NYY,@,BOS,"L, 0-2","GS-7, L",7.0,6,2,2,0,1,2,0,9,0,0,0,27,9,P
323,Sawyer Gipson-Long,2025-06-15,27-185,DET,,CIN,"L, 4-8",2-4,3.0,3,2,1,1,0,1,0,2,0,0,1,13,4,P
324,Austin Gomber,2025-06-15,31-204,COL,@,ATL,"W, 10-1",GS-5,5.0,2,0,0,0,0,1,0,4,0,0,0,18,3,P
325,MacKenzie Gore,2025-06-15,26-111,WSN,,MIA,"L, 1-3","GS-6, L",6.0,8,2,2,0,1,1,0,5,0,0,1,26,9,P
326,Josh Hader,2025-06-15,31-069,HOU,,MIN,"W, 2-1 (10)","10-GF(10), W",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
327,Emerson Hancock,2025-06-15,26-015,SEA,,CLE,"W, 6-0","GS-7, W",7.0,2,0,0,0,0,1,0,4,0,0,0,22,3,P
328,Brenan Hanifee,2025-06-15,27-017,DET,,CIN,"L, 4-8",8-GF,1.1,2,2,2,0,1,0,0,1,0,0,0,6,2,P
329,Cole Henry,2025-06-15,25-335,WSN,,MIA,"L, 1-3",9-GF,1.0,0,0,0,0,0,0,0,2,0,0,0,3,0,P
330,Sean Hjelle,2025-06-15,28-039,SFG,@,LAD,"L, 4-5",GS-4,3.2,3,2,2,0,1,2,0,5,0,0,0,16,5,P
331,Grant Holmes,2025-06-15,29-085,ATL,,COL,"L, 1-10","GS-7, L",6.1,3,3,2,1,1,2,0,15,1,0,0,24,6,P
332,Tyler Holton,2025-06-15,29-002,DET,,CIN,"L, 4-8",GS-1,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
333,Brant Hurter,2025-06-15,26-282,DET,,CIN,"L, 4-8",7-8,1.0,2,1,0,1,0,0,0,0,0,0,0,5,3,P
334,Luke Jackson,2025-06-15,33-295,TEX,,CHW,"W, 2-1","9-GF, S",1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
335,Kenley Jansen,2025-06-15,37-258,LAA,@,BAL,"L, 2-11",8-GF(8),1.0,2,2,2,0,1,0,0,3,0,0,0,5,2,P
336,Jakob Junis,2025-06-15,32-272,CLE,@,SEA,"L, 0-6",8-GF(8),1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
337,Mitch Keller,2025-06-15,29-072,PIT,@,CHC,"L, 2-3 (10)",GS-6,6.0,3,2,2,0,0,2,0,3,0,0,0,23,5,P
338,Merrill Kelly,2025-06-15,36-244,ARI,,SDP,"L, 2-8","GS-5, L",5.0,7,4,4,0,1,1,0,7,0,0,0,23,8,P
339,Yusei Kikuchi,2025-06-15,33-363,LAA,@,BAL,"L, 2-11","GS-6, L",5.2,7,5,3,2,1,2,0,10,0,0,0,25,10,P
340,John King,2025-06-15,30-274,STL,@,MIL,"L, 2-3",7-7,0.2,2,1,1,0,0,0,0,0,0,0,0,4,2,P
341,Tyler Kinley,2025-06-15,34-135,COL,@,ATL,"W, 10-1",7-7,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
342,Andrew Kittredge,2025-06-15,35-090,BAL,,LAA,"W, 11-2",8-8,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,P
343,Jared Koenig,2025-06-15,31-142,MIL,,STL,"W, 3-2","8-8, H",0.2,2,1,1,0,1,0,0,0,0,0,0,4,2,P
344,Max Kranick,2025-06-15,27-329,NYM,,TBR,"L, 0-9",5-7,2.0,2,0,0,0,0,1,0,1,0,0,0,8,3,P
345,Max Lazar,2025-06-15,26-012,PHI,,TOR,"W, 11-4",9-GF,1.0,0,0,0,0,0,1,0,0,0,0,0,3,1,P
346,Kyle Leahy,2025-06-15,28-011,STL,@,MIL,"L, 2-3",7-8,1.0,1,0,0,0,0,0,0,2,0,0,0,4,1,P
347,Chase Lee,2025-06-15,26-306,DET,,CIN,"L, 4-8",5-6,2.0,1,0,0,0,0,1,0,0,0,0,0,7,2,P
348,Casey Legumina,2025-06-15,27-361,SEA,,CLE,"W, 6-0",8-8,1.0,1,0,0,0,0,0,0,1,0,0,0,4,1,P
349,Mark Leiter Jr.,2025-06-15,34-094,NYY,@,BOS,"L, 0-2",8-GF(8),1.0,0,0,0,0,0,1,0,2,0,0,0,4,1,P
350,Ryan Loutos,2025-06-15,26-137,WSN,,MIA,"L, 1-3",7-7,1.0,2,1,1,0,0,2,0,0,0,0,0,7,4,P
351,Joey Lucchesi,2025-06-15,32-009,SFG,@,LAD,"L, 4-5","4-5, L",0.2,3,2,2,0,0,0,0,0,0,0,0,5,3,P
352,Isaac Mattson,2025-06-15,29-336,PIT,@,CHC,"L, 2-3 (10)",7-8,2.0,0,0,0,0,0,0,0,0,0,0,0,6,0,P
353,Dustin May,2025-06-15,27-282,LAD,,SFG,"W, 5-4","GS-6, W",6.0,6,3,3,0,0,4,1,3,2,0,0,30,12,P
354,T.J. McFarland,2025-06-15,36-007,ATH,@,KCR,"W, 3-2",7-7,0.2,1,0,0,0,0,0,0,1,0,0,0,3,1,P
355,Nick Mears,2025-06-15,28-251,MIL,,STL,"W, 3-2","8-8, H",0.1,0,0,0,0,0,0,0,1,0,0,0,1,0,P
356,Trevor Megill,2025-06-15,31-192,MIL,,STL,"W, 3-2","9-GF, S",1.0,2,0,0,0,0,0,0,3,0,0,1,5,2,P
357,Juan Mejia,2025-06-15,24-346,COL,@,ATL,"W, 10-1",8-8,1.0,0,0,0,0,0,0,0,1,0,0,0,3,0,P
358,Miles Mikolas,2025-06-15,36-296,STL,@,MIL,"L, 2-3","GS-6, L",6.0,6,2,2,0,1,1,0,7,0,0,1,24,7,P
359,Wade Miley,2025-06-15,38-214,CIN,@,DET,"W, 8-4",GS-5,5.0,4,2,2,0,2,2,0,5,0,0,0,21,6,P
360,Mason Miller,2025-06-15,26-295,ATH,@,KCR,"W, 3-2","9-GF, S",1.0,0,0,0,0,0,0,0,2,0,0,0,4,1,P
361,Erik Miller,2025-06-15,27-122,SFG,@,LAD,"L, 4-5",7-7,1.0,1,0,0,0,0,0,0,0,0,0,0,3,1,P
