Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
1221,DET,2025-04-17,,KCR,"W, 6-1",9.0,7,1,1,0,0,4,0,7,1,0,0,38,12
1222,MIA,2025-04-17,,ARI,"L, 4-6",9.0,5,6,6,0,2,9,0,16,1,1,1,43,15
1223,KCR,2025-04-17,@,DET,"L, 1-6",8.0,12,6,6,0,0,5,0,6,0,0,1,41,17
1224,NYM,2025-04-17,,STL,"W, 4-1",9.0,3,1,1,0,0,4,0,11,0,0,1,34,7
1225,NYY,2025-04-17,@,TBR,"W, 6-3",9.0,12,3,3,0,1,3,0,7,0,0,0,40,15
1226,ATH,2025-04-17,@,CHW,"W, 8-0",9.0,4,0,0,0,0,3,0,6,1,0,0,36,9
1227,PHI,2025-04-17,,SFG,"W, 6-4",9.0,6,4,3,1,2,1,0,14,1,0,0,36,10
1228,PIT,2025-04-17,,WSN,"W, 1-0",9.0,5,0,0,0,0,2,0,5,0,0,0,33,7
1229,SEA,2025-04-17,@,CIN,"W, 11-7 (10)",10.0,10,7,7,0,2,6,0,7,0,0,0,44,16
1230,SFG,2025-04-17,@,PHI,"L, 4-6",8.0,6,6,6,0,0,6,0,7,1,0,2,34,14
1231,STL,2025-04-17,@,NYM,"L, 1-4",8.0,8,4,4,0,1,1,0,2,0,0,0,31,9
1232,TBR,2025-04-17,,NYY,"L, 3-6",9.0,11,6,6,0,1,4,0,5,0,0,0,40,15
1233,TEX,2025-04-17,,LAA,"W, 5-3",9.0,5,3,3,0,0,0,0,11,0,0,0,33,5
1234,WSN,2025-04-17,@,PIT,"L, 0-1",8.0,5,1,1,0,1,4,0,9,0,0,0,32,9
1235,LAA,2025-04-16,@,TEX,"L, 1-3",8.0,11,3,3,0,0,2,0,5,0,0,0,36,15
1236,ARI,2025-04-16,@,MIA,"W, 6-2",9.0,7,2,2,0,1,3,0,10,1,0,0,37,11
1237,ATL,2025-04-16,@,TOR,"L, 1-3",8.0,6,3,3,0,1,4,0,7,1,1,0,33,11
1238,BAL,2025-04-16,,CLE,"W, 9-1",9.0,8,1,1,0,1,2,0,7,0,0,0,36,10
1239,BOS,2025-04-16,@,TBR,"W, 1-0",9.0,5,0,0,0,0,2,0,13,0,0,0,32,7
1240,CHC,2025-04-16,@,SDP,"L, 2-4",8.0,7,4,4,0,0,7,0,4,0,0,0,38,15
1241,CHW,2025-04-16,,ATH,"L, 1-3",9.0,8,3,3,0,0,3,0,4,0,0,1,37,12
1242,CIN,2025-04-16,,SEA,"L, 3-5",9.0,10,5,4,1,2,4,0,8,0,0,1,41,15
1243,CLE,2025-04-16,@,BAL,"L, 1-9",8.0,7,9,9,0,3,5,0,5,0,0,2,35,12
1244,COL,2025-04-16,@,LAD,"L, 7-8",8.0,10,8,8,0,2,4,0,10,1,0,1,38,15
1245,DET,2025-04-16,@,MIL,"L, 1-5",8.0,8,5,5,0,3,2,1,11,0,0,0,35,11
1246,MIA,2025-04-16,,ARI,"L, 2-6",9.0,9,6,6,0,4,4,0,9,0,0,0,39,13
1247,HOU,2025-04-16,@,STL,"L, 1-4",8.0,8,4,3,1,1,4,0,2,1,0,0,37,13
1248,KCR,2025-04-16,@,NYY,"L, 3-4",8.0,8,4,4,0,1,4,1,9,1,0,0,36,13
1249,LAD,2025-04-16,,COL,"W, 8-7",9.0,11,7,7,0,2,1,0,16,0,0,0,39,12
1250,MIL,2025-04-16,,DET,"W, 5-1",9.0,7,1,1,0,1,4,0,9,0,0,0,37,12
1251,MIN,2025-04-16,,NYM,"W, 4-3 (10)",10.0,10,3,3,0,0,3,0,11,1,0,0,41,14
1252,NYM,2025-04-16,@,MIN,"L, 3-4 (10)",9.0,9,4,3,1,0,4,0,12,0,0,0,39,13
1253,NYY,2025-04-16,,KCR,"W, 4-3",9.0,5,3,3,0,0,3,0,6,0,0,1,33,8
1254,ATH,2025-04-16,@,CHW,"W, 3-1",9.0,7,1,1,0,1,4,0,5,0,0,1,37,11
1255,PHI,2025-04-16,,SFG,"L, 4-11",9.0,13,11,10,1,0,9,0,10,0,0,0,48,22
1256,PIT,2025-04-16,,WSN,"W, 6-1",9.0,3,1,1,0,0,2,0,3,0,0,0,29,5
1257,SDP,2025-04-16,,CHC,"W, 4-2",9.0,6,2,2,0,1,1,0,9,0,0,0,32,7
1258,SEA,2025-04-16,@,CIN,"W, 5-3",9.0,10,3,3,0,0,2,0,12,0,0,0,35,12
1259,SFG,2025-04-16,@,PHI,"W, 11-4",9.0,7,4,4,0,1,6,0,13,0,0,1,41,13
1260,STL,2025-04-16,,HOU,"W, 4-1",9.0,4,1,1,0,0,1,0,8,0,0,0,32,5
1261,TBR,2025-04-16,,BOS,"L, 0-1",9.0,5,1,1,0,1,3,1,7,0,0,0,34,8
1262,TEX,2025-04-16,,LAA,"W, 3-1",9.0,6,1,1,0,0,1,0,9,1,0,0,33,8
1263,TOR,2025-04-16,,ATL,"W, 3-1",9.0,5,1,1,0,1,3,0,19,0,0,2,35,8
1264,WSN,2025-04-16,@,PIT,"L, 1-6",8.0,8,6,6,0,2,2,0,6,2,0,1,36,12
1265,LAA,2025-04-15,@,TEX,"L, 0-4",8.0,8,4,3,1,0,2,0,8,0,0,0,33,10
1266,ARI,2025-04-15,@,MIA,"W, 10-4",9.0,9,4,4,0,0,2,0,11,0,0,0,38,11
1267,ATL,2025-04-15,@,TOR,"L, 3-6",8.0,6,6,6,0,2,3,0,5,0,0,1,34,9
1268,BAL,2025-04-15,,CLE,"L, 3-6",9.0,11,6,6,0,1,3,0,4,0,0,0,40,14
1269,BOS,2025-04-15,@,TBR,"W, 7-4",9.0,7,4,4,0,1,4,0,10,0,0,1,38,11
1270,CHC,2025-04-15,@,SDP,"W, 2-1 (10)",10.0,5,1,0,1,1,4,1,11,0,0,0,38,9
1271,CHW,2025-04-15,,ATH,"L, 3-12",9.0,13,12,12,0,3,3,0,4,0,0,1,43,16
1272,CIN,2025-04-15,,SEA,"W, 8-4",9.0,6,4,4,0,2,5,0,12,1,0,0,39,12
1273,CLE,2025-04-15,@,BAL,"W, 6-3",9.0,8,3,3,0,1,2,0,12,0,0,0,38,11
1274,COL,2025-04-15,@,LAD,"L, 2-6",8.0,10,6,6,0,1,8,0,5,2,0,0,42,20
1275,DET,2025-04-15,@,MIL,"L, 0-5",8.0,9,5,3,2,1,5,0,5,0,0,0,39,15
1276,MIA,2025-04-15,,ARI,"L, 4-10",9.0,12,10,10,0,3,2,0,10,0,0,0,41,14
1277,HOU,2025-04-15,@,STL,"W, 2-0",9.0,6,0,0,0,0,2,0,5,0,0,0,33,8
1278,KCR,2025-04-15,@,NYY,"L, 2-4",8.0,6,4,4,0,0,6,0,9,0,1,0,37,12
1279,LAD,2025-04-15,,COL,"W, 6-2",9.0,5,2,2,0,0,5,0,10,0,0,1,36,10
1280,MIL,2025-04-15,,DET,"W, 5-0",9.0,1,0,0,0,0,3,0,10,0,0,0,31,4
1281,MIN,2025-04-15,,NYM,"W, 6-3",9.0,7,3,3,0,2,1,0,7,1,0,0,37,10
1282,NYM,2025-04-15,@,MIN,"L, 3-6",8.0,13,6,4,2,1,0,0,5,2,0,0,37,16
1283,NYY,2025-04-15,,KCR,"W, 4-2",9.0,5,2,2,0,1,2,0,9,0,0,0,34,7
1284,ATH,2025-04-15,@,CHW,"W, 12-3",9.0,6,3,3,0,1,4,0,8,0,0,0,37,11
1285,PHI,2025-04-15,,SFG,"W, 6-4",9.0,8,4,4,0,0,2,0,8,0,0,1,36,10
1286,PIT,2025-04-15,,WSN,"L, 0-3",9.0,8,3,3,0,1,3,0,4,1,0,1,40,13
1287,SDP,2025-04-15,,CHC,"L, 1-2 (10)",10.0,10,2,1,1,0,3,0,8,0,1,0,45,13
1288,SEA,2025-04-15,@,CIN,"L, 4-8",8.0,9,8,8,0,1,7,0,6,0,0,0,40,16
1289,SFG,2025-04-15,@,PHI,"L, 4-6",8.0,10,6,6,0,2,4,0,2,0,0,0,36,15
1290,STL,2025-04-15,,HOU,"L, 0-2",9.0,7,2,2,0,1,3,0,8,1,0,0,36,11
1291,TBR,2025-04-15,,BOS,"L, 4-7",9.0,12,7,7,0,3,3,0,11,0,0,1,42,15
1292,TEX,2025-04-15,,LAA,"W, 4-0",9.0,5,0,0,0,0,2,0,11,1,0,0,33,8
1293,TOR,2025-04-15,,ATL,"W, 6-3",9.0,8,3,3,0,3,2,0,9,0,0,0,36,10
1294,WSN,2025-04-15,@,PIT,"W, 3-0",9.0,4,0,0,0,0,1,0,10,0,0,0,32,6
1295,ATL,2025-04-14,@,TOR,"W, 8-4",9.0,5,4,4,0,1,2,0,6,0,0,0,33,7
1296,BOS,2025-04-14,@,TBR,"L, 1-16",8.0,16,16,15,1,4,4,0,9,0,0,1,44,20
1297,CHC,2025-04-14,@,SDP,"L, 4-10",8.0,12,10,10,0,3,7,1,6,0,0,1,43,19
1298,COL,2025-04-14,@,LAD,"L, 3-5",8.0,10,5,4,1,2,5,0,3,1,0,0,39,16
1299,DET,2025-04-14,@,MIL,"W, 9-1",9.0,5,1,1,0,0,1,0,11,1,0,0,34,7
1300,HOU,2025-04-14,@,STL,"L, 3-8",8.0,14,8,8,0,1,2,0,8,0,0,0,39,16
1301,KCR,2025-04-14,@,NYY,"L, 1-4",8.0,9,4,4,0,4,2,0,6,0,0,0,34,11
1302,LAD,2025-04-14,,COL,"W, 5-3",9.0,8,3,3,0,1,2,0,9,1,0,0,37,12
1303,MIL,2025-04-14,,DET,"L, 1-9",9.0,9,9,5,4,1,3,0,9,0,0,0,41,12
1304,MIN,2025-04-14,,NYM,"L, 1-5",9.0,7,5,4,1,1,3,0,11,0,0,0,37,11
1305,NYM,2025-04-14,@,MIN,"W, 5-1",9.0,3,1,1,0,0,3,0,13,1,0,1,33,7
1306,NYY,2025-04-14,,KCR,"W, 4-1",9.0,2,1,1,0,1,4,0,8,0,0,0,33,6
1307,PHI,2025-04-14,,SFG,"L, 4-10",9.0,12,10,8,2,3,2,0,11,0,0,0,41,14
1308,PIT,2025-04-14,,WSN,"W, 10-3",9.0,6,3,2,1,0,0,0,7,1,0,0,35,8
1309,SDP,2025-04-14,,CHC,"W, 10-4",9.0,11,4,3,1,1,3,1,9,0,0,1,41,15
1310,SFG,2025-04-14,@,PHI,"W, 10-4",9.0,8,4,4,0,1,4,0,13,0,0,1,39,12
1311,STL,2025-04-14,,HOU,"W, 8-3",9.0,7,3,3,0,1,2,0,5,0,0,0,34,9
1312,TBR,2025-04-14,,BOS,"W, 16-1",9.0,6,1,1,0,1,0,0,14,0,0,0,32,6
1313,TOR,2025-04-14,,ATL,"L, 4-8",9.0,6,8,8,0,3,4,0,4,1,0,0,36,11
1314,WSN,2025-04-14,@,PIT,"L, 3-10",8.0,14,10,10,0,0,5,0,6,0,0,1,38,19
1315,LAA,2025-04-13,@,HOU,"L, 3-7",8.0,6,7,7,0,1,5,0,3,1,0,0,34,12
1316,ARI,2025-04-13,,MIL,"W, 5-2",9.0,6,2,2,0,1,4,0,11,2,0,0,38,12
1317,ATL,2025-04-13,@,TBR,"L, 3-8",8.0,9,8,7,1,2,4,0,12,1,0,1,37,14
1318,BAL,2025-04-13,,TOR,"L, 6-7 (10)",10.0,16,7,6,1,1,2,0,5,0,0,1,46,18
1319,BOS,2025-04-13,@,CHW,"W, 3-1",9.0,4,1,1,0,0,1,0,14,0,0,0,32,5
1320,CHC,2025-04-13,@,LAD,"W, 4-2",9.0,7,2,2,0,0,3,0,10,0,0,0,37,10
1321,CHW,2025-04-13,,BOS,"L, 1-3",9.0,9,3,3,0,1,2,0,7,0,0,0,37,11
1322,CIN,2025-04-13,,PIT,"W, 4-0",9.0,2,0,0,0,0,1,0,9,0,0,0,30,3
1323,CLE,2025-04-13,,KCR,"L, 2-4",9.0,9,4,4,0,1,2,0,9,0,0,0,35,11
1324,COL,2025-04-13,@,SDP,"L, 0-6",8.0,11,6,6,0,0,6,0,3,0,0,1,38,17
1325,DET,2025-04-13,@,MIN,"L, 1-5",8.0,9,5,5,0,2,1,0,3,0,0,1,34,10
1326,MIA,2025-04-13,,WSN,"W, 11-4",9.0,10,4,4,0,0,8,0,5,0,0,2,41,18
1327,HOU,2025-04-13,,LAA,"W, 7-3",9.0,9,3,3,0,3,0,0,16,1,0,0,37,10
1328,KCR,2025-04-13,@,CLE,"W, 4-2",9.0,5,2,1,1,0,0,0,14,0,0,0,31,5
1329,LAD,2025-04-13,,CHC,"L, 2-4",9.0,8,4,4,0,3,2,0,13,1,0,3,37,11
1330,MIL,2025-04-13,@,ARI,"L, 2-5",8.0,7,5,3,2,0,7,2,7,1,1,1,40,16
1331,MIN,2025-04-13,,DET,"W, 5-1",9.0,5,1,1,0,1,1,0,12,1,0,0,34,7
1332,NYM,2025-04-13,@,ATH,"W, 8-0",9.0,5,0,0,0,0,2,0,6,0,0,0,33,8
1333,NYY,2025-04-13,,SFG,"L, 4-5",9.0,4,5,4,1,2,5,0,14,0,0,0,37,10
1334,ATH,2025-04-13,,NYM,"L, 0-8",9.0,11,8,7,1,0,7,1,7,1,1,0,46,20
1335,PHI,2025-04-13,@,STL,"L, 0-7",8.0,10,7,7,0,2,1,0,6,0,0,1,35,11
1336,PIT,2025-04-13,@,CIN,"L, 0-4",8.0,6,4,4,0,0,3,0,7,0,0,0,33,9
1337,SDP,2025-04-13,,COL,"W, 6-0",9.0,2,0,0,0,0,1,0,8,0,0,0,29,3
1338,SEA,2025-04-13,,TEX,"W, 3-1",9.0,4,1,1,0,1,1,0,11,0,0,2,32,5
1339,SFG,2025-04-13,@,NYY,"W, 5-4",9.0,6,4,4,0,1,4,0,9,1,0,0,38,11
1340,STL,2025-04-13,,PHI,"W, 7-0",9.0,3,0,0,0,0,1,0,9,0,0,0,31,4
1341,TBR,2025-04-13,,ATL,"W, 8-3",9.0,4,3,0,3,0,2,0,13,1,0,0,34,8
1342,TEX,2025-04-13,@,SEA,"L, 1-3",8.0,6,3,2,1,1,0,0,7,2,0,0,32,9
1343,TOR,2025-04-13,@,BAL,"W, 7-6 (10)",10.0,9,6,4,2,2,2,0,13,0,0,1,43,13
1344,WSN,2025-04-13,@,MIA,"L, 4-11",8.0,14,11,11,0,1,7,0,9,0,0,1,44,21
1345,LAA,2025-04-12,@,HOU,"W, 4-1",9.0,3,1,1,0,1,4,0,10,0,0,1,34,7
1346,ARI,2025-04-12,,MIL,"W, 5-4",9.0,6,4,4,0,1,2,0,6,0,0,0,33,8
1347,ATL,2025-04-12,@,TBR,"W, 5-4",9.0,12,4,4,0,2,5,0,9,0,1,0,41,17
1348,BAL,2025-04-12,,TOR,"W, 5-4",9.0,10,4,4,0,1,5,0,3,0,0,0,37,15
1349,BOS,2025-04-12,@,CHW,"L, 2-3",8.1,4,3,3,0,1,3,0,9,0,0,0,32,7
1350,CHC,2025-04-12,@,LAD,"W, 16-0",9.0,6,0,0,0,0,0,0,7,0,0,0,32,6
1351,CHW,2025-04-12,,BOS,"W, 3-2",9.0,7,2,2,0,0,6,1,11,0,0,0,38,13
1352,CIN,2025-04-12,,PIT,"W, 5-2",9.0,4,2,2,0,1,3,0,9,0,0,0,34,7
1353,CLE,2025-04-12,,KCR,"W, 6-3",9.0,6,3,3,0,1,2,0,15,0,0,0,35,8
1354,COL,2025-04-12,@,SDP,"L, 0-2",8.0,3,2,2,0,2,3,0,8,0,0,0,29,6
1355,DET,2025-04-12,@,MIN,"W, 4-0",9.0,4,0,0,0,0,1,0,5,1,0,0,32,6
1356,MIA,2025-04-12,,WSN,"W, 7-6",9.0,7,6,6,0,0,5,0,4,0,0,0,38,12
1357,HOU,2025-04-12,,LAA,"L, 1-4",9.0,8,4,4,0,2,2,0,10,0,0,0,37,10
1358,KCR,2025-04-12,@,CLE,"L, 3-6",8.0,9,6,6,0,1,4,0,7,0,0,3,37,13
1359,LAD,2025-04-12,,CHC,"L, 0-16",9.0,21,16,16,0,4,4,0,4,1,0,0,53,26
1360,MIL,2025-04-12,@,ARI,"L, 4-5",8.2,10,5,5,0,0,8,1,7,0,0,0,41,18
1361,MIN,2025-04-12,,DET,"L, 0-4",9.0,5,4,3,1,1,3,0,9,1,0,0,36,9
1362,NYM,2025-04-12,@,ATH,"L, 1-3",8.0,9,3,3,0,0,0,0,7,0,0,0,32,9
1363,NYY,2025-04-12,,SFG,"W, 8-4",9.0,6,4,2,2,1,6,0,12,1,0,0,41,13
1364,ATH,2025-04-12,,NYM,"W, 3-1",9.0,6,1,1,0,1,3,0,10,0,0,1,36,9
1365,PHI,2025-04-12,@,STL,"W, 4-1",9.0,9,1,1,0,0,2,0,5,0,0,1,34,11
1366,PIT,2025-04-12,@,CIN,"L, 2-5",8.0,4,5,5,0,1,3,0,7,3,0,0,33,10
1367,SDP,2025-04-12,,COL,"W, 2-0",9.0,4,0,0,0,0,1,0,9,0,0,0,31,5
1368,SEA,2025-04-12,,TEX,"W, 9-2",9.0,9,2,2,0,0,1,0,7,0,0,0,35,10
1369,SFG,2025-04-12,@,NYY,"L, 4-8",8.0,11,8,8,0,1,4,0,8,0,0,0,39,15
1370,STL,2025-04-12,,PHI,"L, 1-4",9.0,8,4,4,0,0,3,0,10,0,0,0,38,11
1371,TBR,2025-04-12,,ATL,"L, 4-5",9.0,15,5,5,0,4,4,0,11,0,0,0,42,19
1372,TEX,2025-04-12,@,SEA,"L, 2-9",8.0,11,9,8,1,1,4,0,7,1,0,0,37,16
1373,TOR,2025-04-12,@,BAL,"L, 4-5",8.0,4,5,3,2,2,2,0,6,1,0,1,31,8
1374,WSN,2025-04-12,@,MIA,"L, 6-7",8.0,11,7,7,0,1,3,0,4,0,0,1,37,14
1375,LAA,2025-04-11,@,HOU,"L, 3-14",8.0,17,14,14,0,3,8,0,3,0,0,1,48,25
1376,ARI,2025-04-11,,MIL,"L, 0-7",9.0,10,7,6,1,0,3,0,4,1,0,0,41,14
1377,ATL,2025-04-11,@,TBR,"L, 3-6",8.0,11,6,6,0,2,1,0,6,0,0,1,35,12
1378,BOS,2025-04-11,@,CHW,"L, 1-11",8.0,12,11,5,6,0,4,0,9,0,0,0,43,16
1379,CHC,2025-04-11,@,LAD,"L, 0-3",8.0,6,3,3,0,1,3,0,9,1,0,1,34,10
1380,CHW,2025-04-11,,BOS,"W, 11-1",9.0,7,1,1,0,0,2,0,11,2,0,0,37,11
1381,CIN,2025-04-11,,PIT,"W, 5-3",9.0,4,3,3,0,1,4,0,8,0,0,0,33,8
1382,CLE,2025-04-11,,KCR,"W, 7-0",9.0,5,0,0,0,0,5,0,7,0,0,0,34,10
1383,COL,2025-04-11,@,SDP,"L, 0-8",8.0,10,8,7,1,2,2,0,6,0,0,0,36,12
1384,DET,2025-04-11,@,MIN,"W, 7-6",9.0,12,6,6,0,1,5,0,7,1,0,0,44,18
1385,MIA,2025-04-11,,WSN,"L, 4-7",9.0,9,7,7,0,2,7,0,7,0,0,0,43,16
1386,HOU,2025-04-11,,LAA,"W, 14-3",9.0,8,3,3,0,1,2,0,10,1,0,0,36,11
1387,KCR,2025-04-11,@,CLE,"L, 0-7",8.0,11,7,4,3,1,4,0,6,1,0,0,40,18
1388,LAD,2025-04-11,,CHC,"W, 3-0",9.0,2,0,0,0,0,1,0,11,0,0,0,29,3
1389,MIL,2025-04-11,@,ARI,"W, 7-0",9.0,4,0,0,0,0,1,0,5,0,1,0,30,6
1390,MIN,2025-04-11,,DET,"L, 6-7",9.0,10,7,5,2,0,3,0,8,2,0,1,43,16
1391,NYM,2025-04-11,@,ATH,"W, 7-6",9.0,9,6,6,0,1,7,0,7,0,0,1,42,16
1392,NYY,2025-04-11,,SFG,"L, 1-9 (6)",5.2,6,9,9,0,1,11,0,7,0,0,1,33,17
1393,ATH,2025-04-11,,NYM,"L, 6-7",9.0,9,7,4,3,2,5,0,12,1,0,1,44,17
1394,PHI,2025-04-11,@,STL,"L, 0-2",8.0,9,2,2,0,0,5,1,10,0,0,1,37,14
1395,PIT,2025-04-11,@,CIN,"L, 3-5",8.0,4,5,3,2,1,6,0,7,0,0,2,32,10
1396,SDP,2025-04-11,,COL,"W, 8-0",9.0,3,0,0,0,0,1,0,15,0,0,0,31,4
1397,SEA,2025-04-11,,TEX,"W, 5-3",9.0,8,3,3,0,1,3,0,8,1,0,0,37,12
1398,SFG,2025-04-11,@,NYY,"W, 9-1 (6)",5.0,2,1,1,0,0,5,0,9,0,0,0,22,7
1399,STL,2025-04-11,,PHI,"W, 2-0",9.0,3,0,0,0,0,2,0,4,0,0,0,32,5
1400,TBR,2025-04-11,,ATL,"W, 6-3",9.0,8,3,3,0,2,2,0,9,0,0,0,37,11
1401,TEX,2025-04-11,@,SEA,"L, 3-5",8.0,6,5,5,0,3,4,0,8,0,0,0,33,10
1402,WSN,2025-04-11,@,MIA,"W, 7-4",9.0,7,4,3,1,0,4,0,5,2,0,0,41,13
1403,LAA,2025-04-10,@,TBR,"W, 11-1",9.0,6,1,1,0,0,3,0,5,0,0,0,32,9
1404,ATL,2025-04-10,,PHI,"W, 4-2 (11)",11.0,7,2,1,1,1,8,3,10,0,0,0,46,15
1405,BOS,2025-04-10,,TOR,"W, 4-3 (10)",10.0,8,3,2,1,0,3,1,11,1,0,0,41,12
1406,CHW,2025-04-10,@,CLE,"L, 1-6",8.0,10,6,6,0,2,3,0,6,0,1,0,37,14
1407,CLE,2025-04-10,,CHW,"W, 6-1",9.0,5,1,1,0,0,3,0,12,0,0,2,34,8
1408,COL,2025-04-10,,MIL,"W, 7-2",9.0,4,2,2,0,0,6,0,10,0,0,1,37,11
1409,KCR,2025-04-10,,MIN,"W, 3-2",9.0,5,2,2,0,1,5,0,8,1,0,0,38,11
1410,MIL,2025-04-10,@,COL,"L, 2-7",8.0,12,7,7,0,1,5,1,7,0,0,1,39,17
1411,MIN,2025-04-10,@,KCR,"L, 2-3",8.0,7,3,3,0,0,2,0,6,1,0,0,34,11
1412,PHI,2025-04-10,@,ATL,"L, 2-4 (11)",10.0,9,4,3,1,1,2,0,10,0,0,0,39,11
1413,TBR,2025-04-10,,LAA,"L, 1-11",9.0,14,11,10,1,6,1,0,5,0,0,0,42,15
1414,TOR,2025-04-10,@,BOS,"L, 3-4 (10)",9.2,8,4,2,2,0,4,1,10,2,0,1,41,15
1415,LAA,2025-04-09,@,TBR,"L, 4-5",8.0,7,5,5,0,2,3,0,7,0,0,0,32,10
1416,ARI,2025-04-09,,BAL,"W, 9-0",9.0,4,0,0,0,0,2,0,3,0,0,0,30,6
1417,ATL,2025-04-09,,PHI,"L, 3-4",9.0,9,4,4,0,2,5,0,14,0,0,0,40,14
1418,BAL,2025-04-09,@,ARI,"L, 0-9",8.0,14,9,9,0,4,3,0,8,1,0,0,41,18
1419,BOS,2025-04-09,,TOR,"L, 1-2 (11)",11.0,6,2,1,1,0,2,0,4,0,0,0,38,8
1420,CHC,2025-04-09,,TEX,"L, 2-6",9.0,11,6,6,0,3,1,0,7,0,0,0,38,12
1421,CHW,2025-04-09,@,CLE,"L, 2-3",8.0,3,3,3,0,1,7,0,8,1,0,1,34,11
1422,CIN,2025-04-09,@,SFG,"L, 6-8 (10)",9.1,12,8,7,1,2,1,0,8,0,0,1,42,14
1423,CLE,2025-04-09,,CHW,"W, 3-2",9.0,8,2,1,1,0,6,0,12,0,0,1,40,14
1424,COL,2025-04-09,,MIL,"L, 2-17",9.0,13,17,11,6,3,5,0,6,0,0,0,46,19
1425,DET,2025-04-09,,NYY,"L, 3-4",9.0,7,4,3,1,1,5,0,13,2,0,0,41,14
1426,MIA,2025-04-09,@,NYM,"W, 5-0",9.0,2,0,0,0,0,2,0,5,0,0,0,30,4
1427,HOU,2025-04-09,@,SEA,"L, 6-7",8.2,7,7,7,0,1,6,0,6,0,0,0,40,13
1428,KCR,2025-04-09,,MIN,"L, 0-4",9.0,7,4,4,0,2,3,1,10,1,0,1,35,11
1429,LAD,2025-04-09,@,WSN,"W, 6-5",9.0,5,5,5,0,1,7,0,9,0,0,0,38,12
1430,MIL,2025-04-09,@,COL,"W, 17-2",9.0,8,2,2,0,1,5,0,9,0,0,1,40,13
1431,MIN,2025-04-09,@,KCR,"W, 4-0",9.0,3,0,0,0,0,1,0,4,0,0,0,30,4
1432,NYM,2025-04-09,,MIA,"L, 0-5",9.0,10,5,3,2,1,5,0,12,0,0,1,43,15
1433,NYY,2025-04-09,@,DET,"W, 4-3",9.0,8,3,3,0,0,2,0,14,0,0,1,37,10
1434,ATH,2025-04-09,,SDP,"L, 1-2",9.0,12,2,2,0,0,2,0,9,0,0,0,40,14
1435,PHI,2025-04-09,@,ATL,"W, 4-3",9.0,10,3,3,0,1,5,0,7,1,0,0,42,16
1436,PIT,2025-04-09,,STL,"W, 2-1 (13)",13.0,7,1,0,1,0,3,2,10,0,1,0,47,10
1437,SDP,2025-04-09,@,ATH,"W, 2-1",9.0,2,1,1,0,0,5,0,4,0,0,0,32,7
1438,SEA,2025-04-09,,HOU,"W, 7-6",9.0,10,6,5,1,0,7,0,5,0,0,1,45,17
1439,SFG,2025-04-09,,CIN,"W, 8-6 (10)",10.0,6,6,5,1,0,4,0,16,0,0,0,41,10
1440,STL,2025-04-09,@,PIT,"L, 1-2 (13)",12.1,5,2,0,2,0,9,2,10,1,0,0,49,16
1441,TBR,2025-04-09,,LAA,"W, 5-4",9.0,7,4,4,0,4,5,0,8,0,0,0,39,12
1442,TEX,2025-04-09,@,CHC,"W, 6-2",9.0,4,2,2,0,0,1,0,5,0,0,1,32,5
1443,TOR,2025-04-09,@,BOS,"W, 2-1 (11)",11.0,4,1,0,1,0,1,1,14,0,0,0,37,5
1444,WSN,2025-04-09,,LAD,"L, 5-6",9.0,8,6,6,0,2,4,0,10,1,0,0,40,13
1445,LAA,2025-04-08,@,TBR,"W, 4-3",9.0,9,3,3,0,1,4,0,11,1,0,1,39,14
1446,ARI,2025-04-08,,BAL,"W, 4-3",9.0,4,3,2,1,0,2,0,6,3,0,0,34,10
1447,ATL,2025-04-08,,PHI,"W, 7-5",9.0,9,5,5,0,1,3,0,9,0,0,0,39,12
1448,BAL,2025-04-08,@,ARI,"L, 3-4",8.0,5,4,4,0,1,7,0,5,1,0,1,34,14
1449,BOS,2025-04-08,,TOR,"L, 1-6",9.0,9,6,3,3,1,5,0,8,1,0,0,43,16
1450,CHC,2025-04-08,,TEX,"W, 10-6",9.0,12,6,6,0,1,1,0,10,0,0,0,39,13
1451,CHW,2025-04-08,@,CLE,"L, 0-1",8.0,3,1,1,0,0,5,0,9,1,0,0,33,9
1452,CIN,2025-04-08,@,SFG,"W, 1-0",9.0,4,0,0,0,0,1,0,5,0,1,0,32,6
1453,CLE,2025-04-08,,CHW,"W, 1-0",9.0,2,0,0,0,0,5,0,9,0,0,0,32,8
1454,COL,2025-04-08,,MIL,"L, 1-7",9.0,11,7,7,0,3,0,0,7,1,0,0,37,13
1455,DET,2025-04-08,,NYY,"W, 5-0",9.0,6,0,0,0,0,1,0,9,0,0,0,33,7
1456,MIA,2025-04-08,@,NYM,"L, 5-10",8.0,13,10,7,3,1,4,1,4,1,0,0,44,19
1457,HOU,2025-04-08,@,SEA,"W, 2-1 (12)",12.0,5,1,1,0,0,3,0,19,1,0,1,44,9
1458,KCR,2025-04-08,,MIN,"W, 2-1",9.0,7,1,1,0,0,0,0,12,1,0,0,34,8
1459,LAD,2025-04-08,@,WSN,"L, 2-8",8.0,11,8,8,0,2,3,0,6,0,0,0,38,14
1460,MIL,2025-04-08,@,COL,"W, 7-1",9.0,5,1,1,0,1,4,0,14,0,0,0,36,9
1461,MIN,2025-04-08,@,KCR,"L, 1-2",8.0,3,2,0,2,0,3,0,8,0,0,0,31,8
