Rk,Team,Date,Unnamed: 3,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO,HBP,BK,WP,BF,BR
18,BAL,2025-06-15,,LAA,"W, 11-2",9.0,5,2,2,0,1,2,0,8,0,0,1,33,7
19,BOS,2025-06-15,,NYY,"W, 2-0",9.0,5,0,0,0,0,3,0,11,0,0,0,33,9
20,CHC,2025-06-15,,PIT,"W, 3-2 (10)",10.0,4,2,2,0,0,3,0,6,0,0,0,36,7
21,CHW,2025-06-15,@,TEX,"L, 1-2",8.0,9,2,2,0,0,5,0,4,0,0,0,37,14
22,CIN,2025-06-15,@,DET,"W, 8-4",9.0,9,4,4,0,2,3,0,9,0,0,0,39,12
23,CLE,2025-06-15,@,SEA,"L, 0-6",8.0,5,6,6,0,1,5,0,6,2,0,0,36,12
24,COL,2025-06-15,@,ATL,"W, 10-1",9.0,6,1,1,0,0,2,0,8,0,0,0,33,8
25,DET,2025-06-15,,CIN,"L, 4-8",9.0,11,8,3,5,1,2,0,5,0,0,2,40,14
26,MIA,2025-06-15,@,WSN,"W, 3-1",9.0,6,1,1,0,0,4,0,3,2,0,0,37,12
27,HOU,2025-06-15,,MIN,"W, 2-1 (10)",10.0,8,1,1,0,1,0,0,12,1,0,0,38,9
28,KCR,2025-06-15,,ATH,"L, 2-3",9.0,9,3,3,0,2,3,0,10,0,0,0,37,12
29,LAD,2025-06-15,,SFG,"W, 5-4",9.0,7,4,4,0,1,4,1,8,2,0,0,40,13
30,MIL,2025-06-15,,STL,"W, 3-2",9.0,9,2,2,0,1,0,0,8,1,0,1,36,10
31,MIN,2025-06-15,@,HOU,"L, 1-2 (10)",9.2,4,2,1,1,0,2,0,8,1,0,0,35,7
32,NYM,2025-06-15,,TBR,"L, 0-9",9.0,9,9,9,0,1,9,0,8,0,0,1,43,18
33,NYY,2025-06-15,@,BOS,"L, 0-2",8.0,6,2,2,0,1,3,0,11,0,0,0,31,10
34,ATH,2025-06-15,@,KCR,"W, 3-2",9.0,9,2,2,0,0,0,0,7,1,1,0,35,10
35,PHI,2025-06-15,,TOR,"W, 11-4",9.0,8,4,3,1,0,2,0,10,0,0,0,36,10
36,PIT,2025-06-15,@,CHC,"L, 2-3 (10)",9.1,6,3,2,1,0,3,1,4,0,0,0,37,9
37,SDP,2025-06-15,@,ARI,"W, 8-2",9.0,3,2,2,0,1,1,0,14,0,0,0,31,4
38,SEA,2025-06-15,,CLE,"W, 6-0",9.0,4,0,0,0,0,1,0,6,0,0,0,30,5
39,SFG,2025-06-15,@,LAD,"L, 4-5",8.0,8,5,5,0,2,2,0,9,0,0,0,33,10
40,STL,2025-06-15,@,MIL,"L, 2-3",8.0,9,3,3,0,1,1,0,10,0,0,1,33,10
41,TBR,2025-06-15,@,NYM,"W, 9-0",9.0,5,0,0,0,0,7,0,8,1,0,0,39,13
42,TEX,2025-06-15,,CHW,"W, 2-1",9.0,8,1,1,0,1,2,0,12,0,0,0,36,10
43,TOR,2025-06-15,@,PHI,"L, 4-11",8.0,18,11,11,0,2,5,1,6,0,0,0,44,23
44,WSN,2025-06-15,,MIA,"L, 1-3",9.0,11,3,3,0,1,3,0,7,0,0,1,40,14
45,LAA,2025-06-14,@,BAL,"L, 5-6",8.0,11,6,6,0,2,2,0,6,1,0,1,37,14
46,ARI,2025-06-14,,SDP,"W, 8-7",9.0,11,7,6,1,1,6,1,8,0,0,0,42,17
47,ATL,2025-06-14,,COL,"W, 4-1",9.0,4,1,0,1,0,1,0,19,0,0,0,33,6
48,BAL,2025-06-14,,LAA,"W, 6-5",9.0,8,5,5,0,3,5,0,10,2,0,0,41,15
49,BOS,2025-06-14,,NYY,"W, 4-3",9.0,6,3,3,0,0,3,0,8,0,0,0,35,10
50,CHC,2025-06-14,,PIT,"W, 2-1",9.0,5,1,1,0,1,2,0,6,0,0,0,32,7
51,CHW,2025-06-14,@,TEX,"L, 4-5 (11)",10.2,10,5,3,2,0,8,2,13,1,0,1,52,21
52,CIN,2025-06-14,@,DET,"W, 11-1",9.0,4,1,1,0,0,3,0,4,1,0,0,35,8
53,CLE,2025-06-14,@,SEA,"L, 3-4",8.2,7,4,4,0,0,6,2,8,2,1,1,40,15
54,COL,2025-06-14,@,ATL,"L, 1-4",8.0,7,4,3,1,1,3,0,6,0,0,0,33,11
55,DET,2025-06-14,,CIN,"L, 1-11",9.0,12,11,11,0,4,6,0,7,0,0,0,44,18
56,MIA,2025-06-14,@,WSN,"W, 4-3",9.0,7,3,3,0,0,6,1,6,0,0,1,39,14
57,HOU,2025-06-14,,MIN,"W, 3-2",9.0,3,2,2,0,1,2,0,17,1,0,0,33,6
58,KCR,2025-06-14,,ATH,"L, 0-4",9.0,6,4,4,0,2,3,0,4,0,0,0,36,9
59,LAD,2025-06-14,,SFG,"W, 11-5",9.0,6,5,4,1,1,4,0,8,0,0,0,37,11
60,MIL,2025-06-14,,STL,"L, 5-8",9.0,10,8,6,2,2,5,0,8,1,0,0,42,16
61,MIN,2025-06-14,@,HOU,"L, 2-3",8.2,4,3,3,0,1,4,0,10,0,0,0,34,8
62,NYM,2025-06-14,,TBR,"L, 4-8",9.0,12,8,4,4,1,3,0,11,2,0,1,43,18
63,NYY,2025-06-14,@,BOS,"L, 3-4",8.0,7,4,3,1,0,3,0,5,1,0,0,33,11
64,ATH,2025-06-14,@,KCR,"W, 4-0",9.0,4,0,0,0,0,1,0,12,1,1,0,33,6
65,PHI,2025-06-14,,TOR,"W, 3-2",9.0,5,2,2,0,0,0,0,7,1,0,0,33,6
66,PIT,2025-06-14,@,CHC,"L, 1-2",8.0,6,2,2,0,1,0,0,10,0,0,1,30,6
67,SDP,2025-06-14,@,ARI,"L, 7-8",8.1,9,8,8,0,1,5,0,12,0,0,0,40,14
68,SEA,2025-06-14,,CLE,"W, 4-3",9.0,8,3,3,0,1,3,0,9,0,0,1,37,11
69,SFG,2025-06-14,@,LAD,"L, 5-11",8.0,11,11,11,0,4,10,1,1,0,0,0,44,21
70,STL,2025-06-14,@,MIL,"W, 8-5",9.0,9,5,4,1,1,5,0,14,2,0,1,43,16
71,TBR,2025-06-14,@,NYM,"W, 8-4",9.0,11,4,4,0,2,1,0,5,0,0,1,37,12
72,TEX,2025-06-14,,CHW,"W, 5-4 (11)",11.0,9,4,4,0,0,2,1,15,0,0,0,43,11
73,TOR,2025-06-14,@,PHI,"L, 2-3",8.0,4,3,3,0,1,5,0,6,2,0,0,34,11
74,WSN,2025-06-14,,MIA,"L, 3-4",9.0,11,4,3,1,1,1,0,7,0,0,0,40,13
75,LAA,2025-06-13,@,BAL,"L, 0-2",8.0,6,2,2,0,2,3,1,6,0,0,0,32,9
76,ARI,2025-06-13,,SDP,"W, 5-1",9.0,6,1,0,1,0,2,0,5,0,0,0,33,8
77,ATL,2025-06-13,,COL,"W, 12-4",9.0,14,4,4,0,1,4,0,8,2,0,0,43,20
78,BAL,2025-06-13,,LAA,"W, 2-0",9.0,8,0,0,0,0,1,0,15,0,0,0,34,9
79,BOS,2025-06-13,,NYY,"W, 2-1 (10)",10.0,4,1,1,0,1,1,0,8,0,0,0,34,6
80,CHC,2025-06-13,,PIT,"L, 1-2 (10)",10.0,6,2,1,1,0,3,0,7,0,0,0,37,9
81,CHW,2025-06-13,@,TEX,"L, 1-3",8.0,7,3,3,0,1,4,0,3,1,0,0,34,12
82,CIN,2025-06-13,@,DET,"L, 5-11",8.0,16,11,11,0,4,5,1,5,1,0,0,45,22
83,CLE,2025-06-13,@,SEA,"L, 2-7",8.0,16,7,7,0,2,4,0,3,0,0,0,44,20
84,COL,2025-06-13,@,ATL,"L, 4-12",8.0,15,12,11,1,2,3,0,10,0,0,2,42,19
85,DET,2025-06-13,,CIN,"W, 11-5",9.0,12,5,5,0,2,3,0,10,0,0,1,43,16
86,MIA,2025-06-13,@,WSN,"W, 11-9",9.0,16,9,9,0,1,2,0,11,1,0,0,46,19
87,HOU,2025-06-13,,MIN,"W, 10-3",9.0,8,3,3,0,3,1,0,8,0,0,0,34,9
88,KCR,2025-06-13,,ATH,"L, 4-6",9.0,11,6,6,0,2,3,0,8,1,0,0,42,15
89,LAD,2025-06-13,,SFG,"L, 2-6",9.0,10,6,6,0,3,5,0,9,0,0,0,41,15
90,MIL,2025-06-13,,STL,"W, 3-2",9.0,7,2,2,0,0,2,0,11,1,0,1,37,10
91,MIN,2025-06-13,@,HOU,"L, 3-10",8.0,14,10,9,1,1,3,0,9,0,0,0,40,18
92,NYM,2025-06-13,,TBR,"L, 5-7",9.0,13,7,7,0,2,3,0,4,0,0,0,41,16
93,NYY,2025-06-13,@,BOS,"L, 1-2 (10)",9.2,6,2,1,1,0,6,1,9,0,0,1,40,12
94,ATH,2025-06-13,@,KCR,"W, 6-4",9.0,7,4,4,0,0,4,0,2,0,0,0,37,11
95,PHI,2025-06-13,,TOR,"W, 8-0",9.0,5,0,0,0,0,3,0,7,0,0,0,35,9
96,PIT,2025-06-13,@,CHC,"W, 2-1 (10)",10.0,8,1,1,0,0,3,0,7,0,0,0,39,11
97,SDP,2025-06-13,@,ARI,"L, 1-5",8.0,7,5,4,1,2,3,0,9,1,0,1,36,11
98,SEA,2025-06-13,,CLE,"W, 7-2",9.0,4,2,2,0,2,3,0,8,0,0,0,33,8
99,SFG,2025-06-13,@,LAD,"W, 6-2",9.0,2,2,2,0,1,4,0,5,0,0,1,32,6
100,STL,2025-06-13,@,MIL,"L, 2-3",8.0,5,3,3,0,0,1,0,8,0,0,0,30,6
101,TBR,2025-06-13,@,NYM,"W, 7-5",9.0,7,5,0,5,0,7,0,13,1,1,0,44,18
102,TEX,2025-06-13,,CHW,"W, 3-1",9.0,6,1,1,0,0,2,0,9,0,0,0,35,8
103,TOR,2025-06-13,@,PHI,"L, 0-8",8.0,10,8,8,0,1,5,0,10,0,0,0,38,15
104,WSN,2025-06-13,,MIA,"L, 9-11",9.0,17,11,11,0,2,5,0,6,0,0,0,46,22
105,BAL,2025-06-12,,DET,"L, 1-4",9.0,7,4,4,0,2,3,0,10,0,0,0,36,10
106,CHC,2025-06-12,,PIT,"W, 3-2",9.0,4,2,2,0,0,3,0,10,1,0,0,34,8
107,CHW,2025-06-12,@,HOU,"L, 3-4",8.0,10,4,4,0,1,2,0,6,0,0,0,35,12
108,COL,2025-06-12,,SFG,"W, 8-7",9.0,11,7,7,0,1,7,0,9,0,0,2,43,18
109,DET,2025-06-12,@,BAL,"W, 4-1",9.0,4,1,1,0,1,3,0,8,0,0,0,33,7
110,HOU,2025-06-12,,CHW,"W, 4-3",9.0,10,3,3,0,1,1,0,16,1,0,1,39,12
111,KCR,2025-06-12,,NYY,"L, 0-1",9.0,5,1,0,1,0,4,0,7,0,0,0,35,9
112,MIL,2025-06-12,,STL,"W, 6-0",9.0,3,0,0,0,0,4,0,7,1,0,1,32,8
113,MIN,2025-06-12,,TEX,"L, 3-16",9.0,16,16,16,0,6,9,0,5,1,1,0,53,26
114,NYM,2025-06-12,,WSN,"W, 4-3",9.0,7,3,2,1,0,2,0,6,0,0,0,35,9
115,NYY,2025-06-12,@,KCR,"W, 1-0",9.0,5,0,0,0,0,2,0,5,0,0,0,33,7
116,PIT,2025-06-12,@,CHC,"L, 2-3",8.0,4,3,3,0,2,1,0,9,0,0,0,29,5
117,SFG,2025-06-12,@,COL,"L, 7-8",8.2,10,8,6,2,1,6,0,8,0,0,0,43,16
118,STL,2025-06-12,@,MIL,"L, 0-6",8.0,12,6,6,0,1,1,0,4,0,0,0,34,13
119,TEX,2025-06-12,@,MIN,"W, 16-3",9.0,8,3,3,0,0,3,0,9,0,0,0,38,11
120,WSN,2025-06-12,@,NYM,"L, 3-4",8.0,7,4,4,0,2,5,0,6,1,0,0,36,14
